username, created_at, lng, lat, text
cassidyannx, Thu Apr 23 18:11:20 +0000 2020, -73.968542, 40.780709, Some people are better left where you found them.. they’re not growing 
QuilliamFyre, Thu Apr 23 18:11:20 +0000 2020, -89.569491, 44.900818, @dietprozac Right? 
araoameny, Thu Apr 23 18:11:20 +0000 2020, -76.620482, 39.284713, @NursingNotesUK @thatTola May she rest in peace always. May her daughter grow up surrounded by love, care and family. 
krissymmurphy, Thu Apr 23 18:11:20 +0000 2020, -120.882482, 47.273022, @ElyseMJones Thanks!!!!! 
WHHSKY_lib, Thu Apr 23 18:11:21 +0000 2020, -84.557366, 38.225072, The physical library may be closed, but Library Media Specialist, Rhonda Bell is attending the “YA/Teen Book Buzz”… https://t.co/0d2uoAj73O 
MIchell10801112, Thu Apr 23 18:11:20 +0000 2020, -122.615429, 48.484016, The Deadliest Catch https://t.co/SNdM48fMAS 
SJAYYOFFICIAL, Thu Apr 23 18:11:21 +0000 2020, -118.411907, 34.020789, DO WNYBODY EVEN HAVE THAT KENDRICK JOINT? I NEVERRRR HEARD OF THE FULL VERSION. 
meesebow, Thu Apr 23 18:11:21 +0000 2020, -122.362414, 37.948843, HONESTLY 😂 
KornLuver69, Thu Apr 23 18:11:21 +0000 2020, -118.411907, 34.020789, @equimanthorn_ You can also get a switch and animal crossing 
NYPDCentralPark, Thu Apr 23 18:11:21 +0000 2020, -73.975089, 40.772141, Working with @NYCParks &amp; @CentralParkNYC more signs were posted reminding the public to practice Social Distancing… https://t.co/T17FgSPWdD 
larryk101969, Thu Apr 23 18:11:21 +0000 2020, -111.917026, 40.765805, @marklevinshow @TPPatriots I wish I could see the Article You are Taking about @marklevinshow but I got rid of Face… https://t.co/mRd0jvhE2b 
Angel24890630, Thu Apr 23 18:11:21 +0000 2020, -77.604684, 41.117936, @NBA2K_MyTEAM https://t.co/TvCt3I5yOe 
jazmincortezsol, Thu Apr 23 18:11:21 +0000 2020, -115.135165, 36.060964, It’s 11:11 
shaleigha1, Thu Apr 23 18:11:21 +0000 2020, -95.446486, 29.838495, Travis Scott 
Kevidently, Thu Apr 23 18:11:21 +0000 2020, -71.103722, 42.395403, @Drantis82 @nephie You’re not that tiny! 
Mr_glover1134, Thu Apr 23 18:11:21 +0000 2020, -122.228685, 37.791994, Her pussy clean but she dancin dirty 
nancyrosep, Thu Apr 23 18:11:21 +0000 2020, -71.315972, 41.487167, Congrats @padmatv ! So wonderful to have THE BRIDGE HOME on the Florida list! 
AristidesNH, Thu Apr 23 18:11:21 +0000 2020, -76.510792, 38.969966, A girl in my public speaking class just took a shot on Zoom before her final voice project and honestly I’m here for it 😂 
GoldMembr_, Thu Apr 23 18:11:21 +0000 2020, -77.604684, 41.117936, @ValleyBoyGuru @Sucio_McFly Man bad effortless word play and BARS for days. that’s fucked 
mllohrman, Thu Apr 23 18:11:21 +0000 2020, -88.336118, 41.690508, @sonyacsa @posotus @EricTrump He was drafted but got deferments for bone spurs.  They don’t seem to hurt him playing golf tho. 
roccobona1126, Thu Apr 23 18:11:21 +0000 2020, -74.714307, 40.922700, believe that💯💫 
theHenryC_, Thu Apr 23 18:11:21 +0000 2020, -118.129042, 33.888081, @emilywillis666 
thatboydeem, Thu Apr 23 18:11:22 +0000 2020, -81.351504, 28.333447, Lmaoooooo crying 
dtzb, Thu Apr 23 18:11:22 +0000 2020, -73.723025, 45.557830, @Nitneuq_ C'est si bon! 
DavidFAHoinski, Thu Apr 23 18:11:22 +0000 2020, -79.943838, 39.629314, Phase One for us will be when our daughter’s piano teacher starts coming over again to give her lessons. Für Elise awaits. 
__KINGTREYY__, Thu Apr 23 18:11:22 +0000 2020, -83.099288, 42.352787, My mama really be pissing me off 
jnomilk, Thu Apr 23 18:11:22 +0000 2020, -104.983600, 39.739100, #happyworldbookday Even though my focus has been shot and reading has become strenuous instead of relaxing, I'm st… https://t.co/xCvfFAHUeR 
mjpalk21, Thu Apr 23 18:11:22 +0000 2020, -97.432425, 27.737151, @TXIrish0123 @Sean_Melinn_7 @PeteSampson_ Absolutely! While I’d like him to be a Giant, I really just want him to b… https://t.co/5wRFYnBV6W 
listen2zay, Thu Apr 23 18:11:22 +0000 2020, -118.411907, 34.020789, https://t.co/wVdUfLXB5h 
Sotos72, Thu Apr 23 18:11:22 +0000 2020, -87.997808, 42.011932, 😛🤙 https://t.co/2HO5rBXUKl 
elize_michelle, Thu Apr 23 18:11:22 +0000 2020, -118.411907, 34.020789, Why has this week been dragging 
pinaCallata_, Thu Apr 23 18:11:22 +0000 2020, -94.378231, 38.916093, I haven’t been the same since my gma passed. 
TonyPar36282257, Thu Apr 23 18:11:22 +0000 2020, -122.630908, 45.536402, @ABC https://t.co/v3ZYsAFcf3 
oneBgaby277, Thu Apr 23 18:11:22 +0000 2020, -100.453089, 31.440523, call me crazy but I love talking to my mom and her coworkers because they’re all so funny 💀 
brianni_maya, Thu Apr 23 18:11:22 +0000 2020, -72.102718, 41.549289, This was my actual life from 12-17 
krisnova, Thu Apr 23 18:11:22 +0000 2020, -122.367378, 37.586112, @detiber Hehe - also do you want to talk capi sometime on setns with me? The Friday streams are scheduled but we ca… https://t.co/zOFEbC2NOS 
ayo_tim, Thu Apr 23 18:11:22 +0000 2020, -78.657837, 35.843981, @fletch2098 yeah maybe dc too. i’m usually kinda over dc but it’s been a while since i’ve done a weekend there 
nad10019, Thu Apr 23 18:11:22 +0000 2020, -112.132875, 33.626346, @ClaudiaRupcich  Smart &amp; Final str in Glendale Az is mandating buying a mask &amp;wear it in order to go shop.  Plsfind… https://t.co/fXF0IYRtg8 
GabrielaDow, Thu Apr 23 18:11:22 +0000 2020, -117.104989, 32.810012, THIS ⬇️ is leadership &amp; the type of clarity I wish we had seen right away from our local leaders @CityofSanDiego… https://t.co/mwSp97EvvM 
Danielgrnwell, Thu Apr 23 18:11:22 +0000 2020, -86.441236, 39.766555, I am having to use this gif a lot recently. I hate being right. https://t.co/YPeKXE4GQm 
reignerengoaway, Thu Apr 23 18:11:23 +0000 2020, -75.770041, 42.746617, Sagutin ko to @donnypangilinan 
taylorthejewell, Thu Apr 23 18:11:23 +0000 2020, -85.768241, 37.822244, Look I’m all for having a protest when the situation warrants it, but what the hell is this? Also let me add that… https://t.co/HafuGqbwdB 
FishAndrews, Thu Apr 23 18:11:23 +0000 2020, -118.411907, 34.020789, @tenacious_O @yashar I agree, Northam should have stepped down for that jackassery.Not everytbing has to be whataboutsim 
ki_sizzle, Thu Apr 23 18:11:23 +0000 2020, -79.857363, 36.090397, I just cried again!!! Everytime never fails 
harley_lokheart, Thu Apr 23 18:11:23 +0000 2020, -117.700903, 34.071742, @ass_offical @_ValentinaCcs @Sherlock_booty @5tayFro5ty @LegZZ69 @Booty_4Life @Call_OfBooty @Booty_Kingdom_… https://t.co/HIqWJuY8tt 
MsMontanoMusic, Thu Apr 23 18:11:23 +0000 2020, -106.417430, 31.793368, I got to see a few of the kids today!! It made me soooo happy!! I miss them! #HappyMusicTeacher 
brkshirehills, Thu Apr 23 18:11:23 +0000 2020, -72.303029, 42.579090, Franklin Nichols is a natural musician with a work ethic to match. Seen here performing his rendition of “Misty” on… https://t.co/Ml2jSQhXy7 
vizwuzhere, Thu Apr 23 18:11:23 +0000 2020, -83.173867, 32.678207, We did that 🔥🔥🔥 
DoreToni, Thu Apr 23 18:11:23 +0000 2020, -84.340338, 34.041212, @jaydenj_j And when did he have time to do that? How do you know that that’s true? Do you have pictures? When he is… https://t.co/bBUZ4cQvUL 
DannyDubbb, Thu Apr 23 18:11:23 +0000 2020, -111.738566, 33.295215, Sean dipping into the international pool this year instead of the ESPN US 150.  Here’s to hoping it works ! 
1Charlie_Parker, Thu Apr 23 18:11:23 +0000 2020, -80.181835, 38.920142, @i_amJoeJoe @Fidel__aa Lmfaooo 😂🤣😂Guy why are you angry Nah I’m sorry dear 😭😭 
kencofield1, Thu Apr 23 18:11:23 +0000 2020, -81.470103, 41.635356, I need a girlfriend no 🧢 
manialolita, Thu Apr 23 18:11:23 +0000 2020, -71.341059, 46.855857, @arrobada_ Imagínate 
glory_days_CLT, Thu Apr 23 18:11:23 +0000 2020, -80.843333, 35.226944, It's like sports is on tonight😂.  Who we drafting🏈? @ Charlotte, North Carolina https://t.co/tg4bl6i526 
CoachSprunk, Thu Apr 23 18:11:23 +0000 2020, -90.253346, 30.009352, @coachhutch23 Jorge Martinez SG/PG 5”10 170 Can shoot from anywhere hustles in transition. Very good defensively https://t.co/4RJZnqEcFK 
Mulatto_88, Thu Apr 23 18:11:24 +0000 2020, -116.966797, 32.765760, @SheaSerrano Flush! Tight tight $mulatto7 
AlexanderTeamRE, Thu Apr 23 18:11:23 +0000 2020, -73.977717, 40.705597, 🎞 Presenting the Beckford House &amp; Tower FilmNarrated by William Sofield, the film presents a behind-the-scenes lo… https://t.co/z9I4JOXDnk 
469Vee, Thu Apr 23 18:11:24 +0000 2020, -97.285913, 32.779967, @itsssmaia 🙏🏽 
mimicalderonPR, Thu Apr 23 18:11:24 +0000 2020, -82.573675, 27.473975, Quiero playaaaa 😭 
PublicMom, Thu Apr 23 18:11:24 +0000 2020, -71.110820, 42.424952, Sinéad O’Connor - War (A Capella) - Saturday Night Live - 1992 
tiffybot, Thu Apr 23 18:11:24 +0000 2020, -85.641142, 42.956412, @kaydadddy They must have no life. Girl you got a life! 
Bizzy_b_, Thu Apr 23 18:11:24 +0000 2020, -75.117998, 40.004866, I’m taking a trip when outside open idc if I have to do it by myself 
seth_shap, Thu Apr 23 18:11:24 +0000 2020, -118.411907, 34.020789, @thezeiders great white hope!! 🤣 
aiyannaamb, Thu Apr 23 18:11:24 +0000 2020, -115.223125, 36.232915, Everybody got me fucked up 😐 
IbrahimAlmajd, Thu Apr 23 18:11:24 +0000 2020, -78.657156, 42.972876, @aljbbare علينا وعليك يا صديقي ❤ 
pateldevangm, Thu Apr 23 18:11:24 +0000 2020, -76.620482, 39.284713, My son really appreciates this kind of humor.  (Ok, I do too!) https://t.co/fjapSuR7ZZ 
Bepo007, Thu Apr 23 18:11:24 +0000 2020, -106.162898, 28.941866, @davidColvilleLe 🥺 
misowavy, Thu Apr 23 18:11:24 +0000 2020, -118.072317, 33.830642, it sho do 🥴 
JeffRuncorn, Thu Apr 23 18:11:24 +0000 2020, -122.330602, 47.614817, @SanpeteRTU @edgarwright @MJMcKean Seems like a good time to do a free form Jazz Exploration in front of a festival crowd. 
CConn1959, Thu Apr 23 18:11:24 +0000 2020, -73.968542, 40.780709, @ByrneCocker @Spaniels_Rule @Planet_Lucy We got up   She laid in her bed, she saw me sit and you see the result.  I… https://t.co/o1YKblo47w 
RaeDiamond, Thu Apr 23 18:11:24 +0000 2020, -73.968542, 40.780709, I ain’t the one to follow on here....I’m not nice, I don’t talk nice, i got real life issues like anger management.… https://t.co/qWT6PKgEHx 
_1ofONE_, Thu Apr 23 18:11:24 +0000 2020, -83.099288, 42.352787, @_Mkieva @VivaLaDevy Lmfao aye man look I be forgetting. I forgot you a mom now too 
CraftBeerScribe, Thu Apr 23 18:11:24 +0000 2020, -122.630908, 45.536402, @Beervana Definitely direct-to consumer sales. Working in distro I've seen breweries/taprooms selling more than pac… https://t.co/okOXAQfm43 
nyomicharmayne, Thu Apr 23 18:11:24 +0000 2020, -83.173867, 32.678207, I feel Rhonda cause it's frustrating when men can't open up to you how you want them to #TooHotToHandle 
mchuntley, Thu Apr 23 18:11:25 +0000 2020, -117.905645, 33.663609, @PressSec Liar 
Yes_ImBowlegged, Thu Apr 23 18:11:25 +0000 2020, -87.967292, 43.056722, 111 
izzyizzy90, Thu Apr 23 18:11:25 +0000 2020, -118.411907, 34.020789, @mariizz07 DOWN! 
heyNaaly, Thu Apr 23 18:11:25 +0000 2020, -110.722327, 27.883699, Que pedo con la gente vividora 🙃🙃 
Kidwynn, Thu Apr 23 18:11:25 +0000 2020, -85.604962, 42.912768, @Lesdoggg Love you @Lesdoggg.  You are one of the people I follow on Twitter who really make my day at this time.… https://t.co/Yb7OLQ9maS 
FortierMrs, Thu Apr 23 18:11:25 +0000 2020, -72.757385, 41.500753, I pray I am wrong.But his sister is a smart women. I pray for Korean people. In time on earth's people are so s… https://t.co/VT1eEXzgvb 
TheFlavourFox, Thu Apr 23 18:11:25 +0000 2020, -79.710750, 43.394160, Happy Birthday Mia❤We wish you a wonderful day, a successful year and all the dreams to come true!Love 🎈… https://t.co/NJfmgLvvjF 
GStagnolia, Thu Apr 23 18:11:25 +0000 2020, -85.876457, 38.949518, @nfrstan born to die 
biancxxa1, Thu Apr 23 18:11:25 +0000 2020, -79.861034, 35.170499, Actions speak louder 🤣😜 
BarbraCreech, Thu Apr 23 18:11:25 +0000 2020, -83.804475, 27.698682, What shovel ready jobs did Obama create.? Didn't he close up mining, manufacturing and pipeline? Not a decade, but… https://t.co/jA5lbjZJzW 
itslorxnagarcia, Thu Apr 23 18:11:25 +0000 2020, -96.761753, 32.819858, Me with Justin Bieber and one direction 😳............ 
ATiredHappyDog, Thu Apr 23 18:11:25 +0000 2020, -122.583000, 47.327500, You are a child of the universe, no less than the trees and the stars...      -Max Ehrmann🐾🐶🐾🐶🐾🐶🐾🐶🐾🐶🐾… https://t.co/HJDCcxbwYT 
tiff_reddbone__, Thu Apr 23 18:11:25 +0000 2020, -90.368933, 38.785832, @BigDMasseyBaby I hope she not 😂 
JoeySardelle, Thu Apr 23 18:11:25 +0000 2020, -81.734812, 41.384923, My body odor smells like @BurgerKing  onion rings today. 
TheREALMASONMAN, Thu Apr 23 18:11:25 +0000 2020, -77.209915, 38.838527, 🤦‍♂️ When ESPN trailer says “have not won a playoff game since 2005”. #NFLDraft #NFLDraft2020 #drought #HTTR #RedskinsTweetTeam #redskins 
Tennesseine, Thu Apr 23 18:11:25 +0000 2020, -80.846785, 35.209059, @PressSec Nobody believes you, blow-up racist Barbie. 
Dveegoodnite, Thu Apr 23 18:11:25 +0000 2020, -73.948775, 40.655138, #RealTalk🗣 Pushy people = straight turn off to me and my psyche- - -👉🏾💯🤷🏾‍♂️ 
qrispyquary, Thu Apr 23 18:11:25 +0000 2020, -85.569871, 42.197966, LMAO I stg I’m grabbing a pizza, wings and nachos I gotta make up for lost times 😭🤣 
CSoll_, Thu Apr 23 18:11:25 +0000 2020, -118.411907, 34.020789, i legit hate my bio professor 
kaelinwilliamss, Thu Apr 23 18:11:26 +0000 2020, -118.411907, 34.020789, Broooo i thought Tiny made a TikTok 
TimWilkesPhoto, Thu Apr 23 18:11:26 +0000 2020, -79.937200, 32.787200, It is unfortunate that Charleston Race Week fell right in the middle of the virus pandemic and had to be cancelled.… https://t.co/4ghlAGaD8B 
Chris_L_Harris, Thu Apr 23 18:11:26 +0000 2020, -98.859251, 48.112380, I still have no idea why none of the big movie chains aren't trying to re-invest in drive-ins. Tear down those olde… https://t.co/QUqOqmClHV 
Jaccck_Rabbit, Thu Apr 23 18:11:26 +0000 2020, -96.835249, 33.150140, @b_bai_ this nigga spittin’ 
Emilnem, Thu Apr 23 18:11:26 +0000 2020, -122.520727, 37.986542, @Ebony_Whit25 I’ll be hopping on some espn radio and a few live draft breakdowns! I’ll post links when we get closer! 
Cartierrr_, Thu Apr 23 18:11:26 +0000 2020, -74.167808, 40.915047, now my heart that was so full of love is full of hate 
CAL9487, Thu Apr 23 18:11:26 +0000 2020, -119.319526, 36.319486, Lmaooo. What a clown. An orange, scary clown. 
wa2k_1999, Thu Apr 23 18:11:26 +0000 2020, -76.507809, 37.090301, @ErnieAcostaWFAN @JoeandEvan  When Sanchez comes on, will you play the audio of Joe screaming after the Tennessee g… https://t.co/IPe17g6c3f 
thedankdavid, Thu Apr 23 18:11:26 +0000 2020, -95.446486, 29.838495, i know a few... 
ZHSBasketball_, Thu Apr 23 18:11:26 +0000 2020, -91.401008, 30.937336, Great Zoom Team Meeting this morning! Great job Coach Mo! Coach Lewis is up next! One down, two more to go! #Family#Grit#Havoc 
LedwantheOG, Thu Apr 23 18:11:26 +0000 2020, -80.846785, 35.209059, I call bullshit 
panthersquad, Thu Apr 23 18:11:26 +0000 2020, -95.369400, 29.760200, Just posted a photo @ Houston, Texas https://t.co/fjCgXc1htL 
jbunns1, Thu Apr 23 18:11:26 +0000 2020, -73.831187, 40.670879, @madxcrossing Lmk 🙏 
DanielleUliano, Thu Apr 23 18:11:26 +0000 2020, -83.804475, 27.698682, A strong and dangerous #Tornado threat continues to track NE towards Waycross &amp; Blackshear, Ga. #gawx Those in it… https://t.co/0KE8lkZAiD 
Benji_Skywalker, Thu Apr 23 18:11:26 +0000 2020, -86.791549, 36.200008, Y’all better read the manga 
jayysteezyyyy, Thu Apr 23 18:11:26 +0000 2020, -118.411907, 34.020789, @Ocho_Jay 😑😑😑 
merixalex, Thu Apr 23 18:11:26 +0000 2020, -92.268063, 30.688567, @Cainjamess Bro I hear in my head Lmao 
JoshSims37, Thu Apr 23 18:11:26 +0000 2020, -94.279122, 39.014860, Lol 
RonaldStump14, Thu Apr 23 18:11:27 +0000 2020, -75.770041, 42.746617, @AndrewFmOregon @AnandWrites @SarahHuckabee But she only needed to lie once every 35 -60 days 
bhilley58, Thu Apr 23 18:11:27 +0000 2020, -77.604684, 41.117936, @HuffPost National health care 
ramirezelaina, Thu Apr 23 18:11:27 +0000 2020, -96.761753, 32.819858, I don’t wanna do u like that 
Its_EdLova, Thu Apr 23 18:11:27 +0000 2020, -84.539813, 39.137038, @_Murden Bra I look so bad right now smh 
XECSXTACYX, Thu Apr 23 18:11:27 +0000 2020, -82.330269, 29.673172, @charlieBhustle2 👅👅👅👅 
DJBSTANG, Thu Apr 23 18:11:27 +0000 2020, -115.149000, 36.167500, Join me on Twitch today at 6pm for some uninterrupted fun!!! 😜 Link in Bio: https://t.co/mj5TbEZiDv @ Las Vegas, Ne… https://t.co/XSt7x6gUG6 
511NYC, Thu Apr 23 18:11:27 +0000 2020, -73.952032, 40.851631, Cleared: Incident on #GeorgeWashingtonBridge WB at Mid-Span/Upper Level 
paintsharpless, Thu Apr 23 18:11:27 +0000 2020, -85.491540, 32.597245, @byNathanKing @kenyonbburner @JFergusonAU @JoshVitale damn, he roasted me 
sofiharo13, Thu Apr 23 18:11:27 +0000 2020, -111.498181, 28.969863, Quiero unas chanclas de andar en tu casa 
AlmightyFrazier, Thu Apr 23 18:11:27 +0000 2020, -79.874443, 34.283546, My baby get what ever she want https://t.co/QzgnuqNCiX 
SuggaMama__, Thu Apr 23 18:11:27 +0000 2020, -95.446486, 29.838495, soon ill have a butt like this &amp; the world is gonna dieee😩 
CottonKam, Thu Apr 23 18:11:27 +0000 2020, -92.131274, 34.751936, @KOCOMichael @alex__d8 @NWSNorman @ReedTimmerAccu @StasIsChasing @chase_benton1 I imagine that is very true! I do t… https://t.co/mJNTqtxTTZ 
1jrice, Thu Apr 23 18:11:27 +0000 2020, -122.630908, 45.536402, @paulkrugman So you’re saying the state of Kentucky is...on welfare? 
cydruc, Thu Apr 23 18:11:27 +0000 2020, -120.882482, 47.273022, @Gaathan1963 @GJohnston2014 Hollywood mainstream is really sick. 
Saydere_deedee, Thu Apr 23 18:11:28 +0000 2020, -83.173867, 32.678207, i need my hair braided ‼️‼️ 
US_Navy_Ret_MD, Thu Apr 23 18:11:28 +0000 2020, -76.814529, 39.150003, @sfcaponte1 All veterans!!! 
mandymau55, Thu Apr 23 18:11:28 +0000 2020, -96.761753, 32.819858, Being a cancer be like 
PressPassSports, Thu Apr 23 18:11:27 +0000 2020, -101.816092, 35.211115, The Lombard legacy lives on at Canyon... @tate_lombard named as the heir apparent to his legendary father Joe to le… https://t.co/JEYgaeIhDW 
cheetos707, Thu Apr 23 18:11:28 +0000 2020, -122.230222, 38.114777, Sounds like something @JoziesWorld would do 
StoicStolas, Thu Apr 23 18:11:28 +0000 2020, -85.170051, 41.086917, @Bierra_Sell @sadneopet https://t.co/FxNgg0zhTd 
WxLLxxM, Thu Apr 23 18:11:28 +0000 2020, -73.968542, 40.780709, Niggas really don’t think they will be that corny dad when they get older lol y’all niggas corny now y’all. 
tmj_OR_finance, Thu Apr 23 18:11:28 +0000 2020, -122.989827, 45.522894, Join the U.S. Bank team! See our latest #Finance job openings, including "Wealth Management Advisor", via the link… https://t.co/AvAuhEFDo0 
tmj_nyc_banking, Thu Apr 23 18:11:28 +0000 2020, -74.005941, 40.712784, This job is now open at City National Bank in New York, NY. Follow us and turn on mobile alerts to hear about jobs… https://t.co/x56FJZu2X0 
lauryncarsonn, Thu Apr 23 18:11:28 +0000 2020, -147.678661, 64.838086, WHYYYYY is being an adult so EXPENSIVE 
snowillard, Thu Apr 23 18:11:28 +0000 2020, -119.306608, 37.269176, @TheSolariReport Uh oh Rabbit Hole 💊 
HollaJahStacey, Thu Apr 23 18:11:28 +0000 2020, -82.772830, 27.904263, THERE ARE MORE IMPORTANT THINGS THAN LIVING. 
jonizzo, Thu Apr 23 18:11:28 +0000 2020, -73.174060, 40.806464, @NotAbbss Gotta get past the awkward stage just let it go lol 
AimaNiqabae, Thu Apr 23 18:11:28 +0000 2020, -79.272570, 43.629311, https://t.co/4XYvymCmDQ 
kindred25561822, Thu Apr 23 18:11:28 +0000 2020, -71.081104, 42.239163, @nickcollinsma @RepLizMiranda @marty_walsh @RepDanHunt @RepDanCullinane @PhilipCarver @DotNews @UMassBoston My sinc… https://t.co/WtWaW3cXkZ 
veggiepeople007, Thu Apr 23 18:11:28 +0000 2020, -83.804475, 27.698682, @CowgirlAria 😂😂😂😂😂 
gregrose24, Thu Apr 23 18:11:28 +0000 2020, -75.668770, 41.419410, @JaquanBrisker You already know brother love you too see you on that field #oxseason 
511NY, Thu Apr 23 18:11:28 +0000 2020, -73.952032, 40.851631, Cleared: Incident on #GeorgeWashingtonBridge WB at Mid-Span/Upper Level 
OgLynce, Thu Apr 23 18:11:28 +0000 2020, -78.983633, 36.389804, I remember growing my toe nails out to get em cute like this and my daddy walked past and got hung on them. He was… https://t.co/BBwG09fzPK 
presenttensefit, Thu Apr 23 18:11:29 +0000 2020, -84.200366, 39.780358, I got an outrageously good sandwich and salad from Grist Provisions yesterday. Like, it was truly upsetting. How yo… https://t.co/EgjDeyvbgg 
iam_B_247, Thu Apr 23 18:11:29 +0000 2020, -76.069946, 36.802541, Day 24:Teaching OnlineWe talked about Manifest Destiny.... Yall pray for my SPED Kids lol 
HERrealtors, Thu Apr 23 18:11:29 +0000 2020, -82.398900, 39.537800, Kelly Abbott would love to show you the #listing at 636 E Front Street #Logan #OH  #realestate… https://t.co/GvvBj4VFpi 
surfJORD, Thu Apr 23 18:11:29 +0000 2020, -70.688230, 41.972960, @b_e_zfellas You had your hair this time yesterday during Kart and I- 
jakaylarenai, Thu Apr 23 18:11:29 +0000 2020, -90.007789, 34.942182, so my boy ain’t snap ?😳🤧 
RG_Ponx, Thu Apr 23 18:11:29 +0000 2020, -106.568008, 31.452274, @sonate_bleu @ALBERTO_FIRA &lt;Ctrl +P&gt; 
JeremyDelacruz, Thu Apr 23 18:11:29 +0000 2020, -96.699604, 33.194651, @BenjiBacker 🤔 
parleyment, Thu Apr 23 18:11:29 +0000 2020, -118.411907, 34.020789, @trethms Pray You Catch Me 
Bulldog_Univers, Thu Apr 23 18:11:29 +0000 2020, -118.244500, 34.056400, Tag Huskey Lovers Across The Globe🐶❤️😍Credit-:@kaiserthepomsky📸-Follow-: @Bulldog_Univers 🐶Follow-:… https://t.co/62TfLKFZEb 
newroflo, Thu Apr 23 18:11:29 +0000 2020, -73.781306, 40.934811, @6549lmartin  @arizdare1  @LennToyan  @ckolacia  @chattycathy317  @vpharm  @SaveOurSouUls  @WvTrump  @subtel1… https://t.co/ep7cRv0D05 
JaceFolfYo, Thu Apr 23 18:11:29 +0000 2020, -121.280423, 38.579524, Them "essential worker" vibes... https://t.co/uZc9jrZUH2 
leasure722, Thu Apr 23 18:11:29 +0000 2020, -119.306608, 37.269176, 🥺🥺 
airmurphy32, Thu Apr 23 18:11:29 +0000 2020, -117.197082, 33.688047, God how i miss the nba 
8inchesFromLife, Thu Apr 23 18:11:29 +0000 2020, -83.173867, 32.678207, Let's be real french Montana aint got hits that compare to thug or kdot however if he wanna bring some shit out and… https://t.co/dEzSk6ecve 
animadubeygmai1, Thu Apr 23 18:11:29 +0000 2020, -88.030474, 42.346857, Very informative! A thorough article, a MUST read 👍🏽 THANKS @melindagates  for the share 
Marissa_Arciero, Thu Apr 23 18:11:29 +0000 2020, -118.411907, 34.020789, @HOOSlERDaddy311 Awww thank you 🙏🏼 
kelli_ingle, Thu Apr 23 18:11:29 +0000 2020, -106.632718, 35.117002, Everyone is done with finals but I still have 3 essays to finish by Sunday 
WhiskeyWereHere, Thu Apr 23 18:11:30 +0000 2020, -88.330573, 41.880463, @Xystuss LOL, hazard of the trade 
itsjust_jules, Thu Apr 23 18:11:29 +0000 2020, -98.500929, 34.727504, ⛰️ https://t.co/oFVY3TbAp8 
KyndraGerardo, Thu Apr 23 18:11:30 +0000 2020, -119.340256, 36.195690, I was supposed to be in Vegas today...I’m tired of this crap 
naniisx, Thu Apr 23 18:11:30 +0000 2020, -97.285913, 32.779967, And a bounce house lol 🤣😭 
gloguajardo, Thu Apr 23 18:11:30 +0000 2020, -99.454676, 27.532077, Ya bien. Que estan regalando en el Starbucks de Del Mar? 
KidGunnar, Thu Apr 23 18:11:30 +0000 2020, -159.500833, 22.206667, Can’t wait to go back #photography #kauai #hawaii #beach #blue #sky #landscapephotography #waves #clouds #color… https://t.co/EJrQlxY5GT 
andreagrovemcd, Thu Apr 23 18:11:30 +0000 2020, -83.644327, 41.667150, I also want to point out the psychological factor! The Apple Watch was telling me pace every mile and I finished fe… https://t.co/cUTUgadH9h 
Lilbit_kaitlyn, Thu Apr 23 18:11:30 +0000 2020, -119.306608, 37.269176, I just found out you can view your earning history at American eagle and the amount of money I’ve spent there, you’… https://t.co/rqlXesUbzn 
1charvo, Thu Apr 23 18:11:30 +0000 2020, -83.173867, 32.678207, Crazy 
TruBluFan115, Thu Apr 23 18:11:30 +0000 2020, -83.183778, 42.562703, When your parents have been craving @ChickfilA and you make it happen. Made sure it got to their porch safe. Shorty… https://t.co/Gnh9qcNBkX 
fatherhayez, Thu Apr 23 18:11:30 +0000 2020, -95.275990, 29.424824, @wydbethanie ily 
sam_lucero, Thu Apr 23 18:11:30 +0000 2020, -87.967375, 44.463976, Had a nice conversation with @FrankPeriodista https://t.co/dMu5fbRcIb 
erinhaskew, Thu Apr 23 18:11:30 +0000 2020, -84.256458, 36.018012, @Jacob_Haskew Powell 😂😩 
AlejandroM2702, Thu Apr 23 18:11:30 +0000 2020, -103.233130, 25.244223, @karlamotte https://t.co/qvg7RD1G6y 
TheJeffZito, Thu Apr 23 18:11:30 +0000 2020, -82.672903, 27.795720, Hot chicks like this, listen to @987theshark...Hubba Hubba 
DeAngeloMarquis, Thu Apr 23 18:11:30 +0000 2020, -84.515786, 33.846765, @Kellstattedup A wealth of knowledge! 
__basqui, Thu Apr 23 18:11:31 +0000 2020, -73.968542, 40.780709, Rip Fred Da Godson 
gjustin6999, Thu Apr 23 18:11:31 +0000 2020, -106.417430, 31.793368, I just wanna see young thug live atleast once in my life 
R390042, Thu Apr 23 18:11:31 +0000 2020, -78.837021, 35.756189, @ThisWeekABC How do they determine animals to be tested?would hate to be the  one testing the tigers at the zoo. Again why were tested? 
ViralAudio, Thu Apr 23 18:11:31 +0000 2020, -75.117998, 40.004866, https://t.co/nfGmrPnv6G 
clauzita_, Thu Apr 23 18:11:31 +0000 2020, -77.090869, 38.817380, @larissa_guedes morro de saudades de vc, larilinda! qdo eu voltar vou contar tudo o que eu aprontei aqui kkkkk te amo muitooo 💘💘 
iam_MuffBerrry, Thu Apr 23 18:11:31 +0000 2020, -83.574671, 41.656590, 🤦🏽‍♀️ 
